"","inst_type","org_name","ORG_STATE","IDC_decline","oldIDC","totaldirect","IDC_pct_decline","IDC_decline_mm","totaldirect_mm","oldIDC_mm","IDC_plot_name"
"992","Not Higher Ed","Connecticut Agricultural Experiment Sta","CT",13427,86269,927882,0.155641076168728,0.013427,0.927882,0.086269,"Other"
"993","Not Higher Ed","Connecticut Children's Medical Center","CT",123142.7,489340,2615466,0.251650590591409,0.1231427,2.615466,0.48934,"Other"
"994","Not Higher Ed","Connecticut State Department/Agriculture","CT",0,38690,431264,0,0,0.431264,0.03869,"Other"
"995","Not Higher Ed","Connecticut State Dept Of Public Health","CT",6018.8,28712,151288,0.209626636946225,0.0060188,0.151288,0.028712,"Other"
"996","Not Higher Ed","Constantiam Biosciences Inc.","TX",234762.65,387188,1016169,0.606327288035786,0.23476265,1.016169,0.387188,"Other"
"997","Not Higher Ed","Continueyou, Llc","ME",69789.1,173218,689526,0.402897504878246,0.0697891,0.689526,0.173218,"Other"
"998","Not Higher Ed","Continuum Educational Technologies, Pbc","KS",79090.25,248570,1129865,0.318180995293076,0.07909025,1.129865,0.24857,"Other"
"999","Not Higher Ed","Contraline, Inc.","VA",0,20473,251901,0,0,0.251901,0.020473,"Other"
"1000","Not Higher Ed","Convergent Engineering, Inc.","FL",19467,54432,233100,0.357638888888889,0.019467,0.2331,0.054432,"Other"
"1001","Not Higher Ed","Conway Medical Llc","MN",0,32337,428395,0,0,0.428395,0.032337,"Other"
"1002","Not Higher Ed","Cook Children's Medical Center","TX",59827.2,148800,724331,0.402064516129032,0.0598272,0.724331,0.1488,"Other"
"1003","Not Higher Ed","Coram Technologies, Inc.","MD",0,61757,553123,0,0,0.553123,0.061757,"Other"
"1004","Not Higher Ed","Cordance Medical, Inc.","CA",0,33930,339302,0,0,0.339302,0.03393,"Other"
"1005","Not Higher Ed","Coridea, Llc","NY",203075.55,324921,812303,0.624999769174661,0.20307555,0.812303,0.324921,"Other"
"1006","Not Higher Ed","Coriell Institute For Medical Research","NJ",2770889.65,3788828,6961020,0.731331601751254,2.77088965,6.96102,3.788828,"Other"
"1007","Not Higher Ed","Cornell University","NY",3733159.85,5631170,12961649,0.662945684466994,3.73315985,12.961649,5.63117,"Other"
"1008","Not Higher Ed","Cornovus Pharmaceuticals, Inc.","CT",0,100100,773326,0,0,0.773326,0.1001,"Other"
"1009","Not Higher Ed","Cortechs Labs, Inc.","CA",244911.95,421037,1174167,0.581687476397561,0.24491195,1.174167,0.421037,"Other"
"1010","Not Higher Ed","Cosmyc Inc","DE",33526.35,76866,288931,0.4361661853095,0.03352635,0.288931,0.076866,"Other"
"1011","Not Higher Ed","Couplet Care, Llc","NC",0,64160,548303,0,0,0.548303,0.06416,"Other"
"1012","Not Higher Ed","Couragene, Inc.","NJ",32216.4,69546,248864,0.463238719696316,0.0322164,0.248864,0.069546,"Other"
"1013","Not Higher Ed","Cove Technology Consulting Llc","WA",79608,159216,530720,0.5,0.079608,0.53072,0.159216,"Other"
"1014","Not Higher Ed","Covenant University","",0,11647,330437,0,0,0.330437,0.011647,"Other"
"1015","Not Higher Ed","Covira Surgical","IL",532.800000000003,49224,324608,0.0108239882983911,0.000532800000000003,0.324608,0.049224,"Other"
"1016","Not Higher Ed","Creare, Llc","NH",344221.25,433877,597705,0.793361367392141,0.34422125,0.597705,0.433877,"Other"
"1017","Not Higher Ed","Creative Bio-Peptides, Inc.","MD",259750,415600,1039000,0.625,0.25975,1.039,0.4156,"Other"
"1018","Not Higher Ed","Creative Biotherapeutics, Llc","IL",0,28595,346405,0,0,0.346405,0.028595,"Other"
"1019","Not Higher Ed","Creighton University","NE",551788.2,820950,1794412,0.672133747487667,0.5517882,1.794412,0.82095,"Other"
"1020","Not Higher Ed","Cremedical Corporation","RI",0,113540,1006761,0,0,1.006761,0.11354,"Other"
"1021","Not Higher Ed","Creosalus, Inc.","KY",126712.35,214740,586851,0.59007334450964,0.12671235,0.586851,0.21474,"Other"
"1022","Not Higher Ed","Critical Path Institute","AZ",1497229.2,3491215,13420156,0.428856200491806,1.4972292,13.420156,3.491215,"Other"
"1023","Not Higher Ed","Crosslife Technologies, Inc.","CA",70801,160594,598620,0.440869521899946,0.070801,0.59862,0.160594,"Other"
"1024","Not Higher Ed","Crossliner Inc","MI",166048.75,265678,664195,0.625,0.16604875,0.664195,0.265678,"Other"
"1025","Not Higher Ed","Cryocrate, Llc","MO",0,69300,831521,0,0,0.831521,0.0693,"Other"
"1026","Not Higher Ed","Ct State Dept Of Consumer Protection","CT",21998.4,77796,371984,0.282770322381613,0.0219984,0.371984,0.077796,"Other"
"1027","Not Higher Ed","Cultura Y Arte Nativa De Las Americas","CA",0,19890,355110,0,0,0.35511,0.01989,"Other"
"1028","Not Higher Ed","Curatix, Llc","CT",16052.25,50529,229845,0.317683904292584,0.01605225,0.229845,0.050529,"Other"
"1029","Not Higher Ed","Curer Inc","MA",37186.85,154238,780341,0.241100442173783,0.03718685,0.780341,0.154238,"Other"
"1030","Not Higher Ed","Curi Bio Inc","WA",300466.8,480747,1201868,0.624999843992786,0.3004668,1.201868,0.480747,"Other"
"1031","Not Higher Ed","Curza Inc","UT",437960.45,746540,2057197,0.586653695716238,0.43796045,2.057197,0.74654,"Other"
"1032","Not Higher Ed","Cx Therapeutics, Inc","MA",190508.9,304814,762034,0.625000492103381,0.1905089,0.762034,0.304814,"Other"
"1033","Not Higher Ed","Cyanvac, Llc","GA",0,6000,195900,0,0,0.1959,0.006,"Other"
"1034","Not Higher Ed","Cyrus Biotechnology, Inc.","WA",41387.05,72427,206933,0.571431234208237,0.04138705,0.206933,0.072427,"Other"
"1035","Not Higher Ed","Cytequest, Inc.","NY",138823.85,242942,694121,0.57142795399725,0.13882385,0.694121,0.242942,"Other"
"1036","Not Higher Ed","Cytex Therapeutics Inc.","NC",66756.1,106810,267026,0.624998595637113,0.0667561,0.267026,0.10681,"Other"
"1037","Not Higher Ed","Cytoagents, Inc.","PA",0,61250,868525,0,0,0.868525,0.06125,"Other"
"1038","Not Higher Ed","Cytonus Therapeutics, Inc.","OH",102010.55,197645,637563,0.516130182903691,0.10201055,0.637563,0.197645,"Other"
"1039","Not Higher Ed","Cytorum, Inc.","CA",158300,253280,633200,0.625,0.1583,0.6332,0.25328,"Other"
"1040","Not Higher Ed","Dana-Farber Cancer Inst","MA",44294725.1,65041440,144778686,0.681023130791692,44.2947251,144.778686,65.04144,"Dana-Farber Cancer Inst"
"1041","Not Higher Ed","Dare Bioscience, Inc.","CA",99781.55,207641,719063,0.480548398437688,0.09978155,0.719063,0.207641,"Other"
"1042","Not Higher Ed","Dartmouth College","NH",5167396.05,7398684,15156990,0.698420969188575,5.16739605,15.15699,7.398684,"Other"
"1043","Not Higher Ed","Dartmouth-Hitchcock Clinic","NH",2855149.4,5126019,15911962,0.556991575723773,2.8551494,15.911962,5.126019,"Other"
"1044","Not Higher Ed","Dasisimulations Llc","OH",42100.5,90678,323850,0.464285714285714,0.0421005,0.32385,0.090678,"Other"
"1045","Not Higher Ed","Decatur Memorial Hospital","IL",36772.55,502907,3107563,0.0731199804337581,0.03677255,3.107563,0.502907,"Other"
"1046","Not Higher Ed","Deep Creek Pharma, Llc","NC",0,37900,960331,0,0,0.960331,0.0379,"Other"
"1047","Not Higher Ed","Deep South Center For Environmental Justice, Inc.","LA",0,73688,1863934,0,0,1.863934,0.073688,"Other"
"1048","Not Higher Ed","Degrome Therapeutics, Inc.","IN",3.63797880709171e-12,31405,455288,1.1584075169851e-16,3.63797880709171e-18,0.455288,0.031405,"Other"
"1049","Not Higher Ed","Delaware State Department Of Agriculture","DE",0,19215,300202,0,0,0.300202,0.019215,"Other"
"1050","Not Higher Ed","Delaware State University","DE",880905.95,1421537,3604207,0.619685558659395,0.88090595,3.604207,1.421537,"Other"
"1051","Not Higher Ed","Deliberate Solutions, Inc.","NY",0,13374,235992,0,0,0.235992,0.013374,"Other"
"1052","Not Higher Ed","Delta Health Alliance, Inc.","MS",77506.6,116260,258356,0.666666093239291,0.0775066,0.258356,0.11626,"Other"
"1053","Not Higher Ed","Delta Research And Educational Foundation","DC",0,157545,1575441,0,0,1.575441,0.157545,"Other"
"1054","Not Higher Ed","Denovx, Llc","IL",58416.1,93466,233666,0.624998395138339,0.0584161,0.233666,0.093466,"Other"
"1055","Not Higher Ed","Denver Health And Hospital Authority","CO",75400,141655,575062,0.532279128869436,0.0754,0.575062,0.141655,"Other"
"1056","Not Higher Ed","Denver Research Institute","CO",12612,27612,100000,0.456757931334203,0.012612,0.1,0.027612,"Other"
"1057","Not Higher Ed","Dermaxon, Llc","MT",48551.1,77682,194206,0.624998069050745,0.0485511,0.194206,0.077682,"Other"
"1058","Not Higher Ed","Desmond Tutu Hiv Foundation","",0,70204,1416268,0,0,1.416268,0.070204,"Other"
"1059","Not Higher Ed","Dfusion, Inc.","CA",79251.95,126803,317007,0.625000591468656,0.07925195,0.317007,0.126803,"Other"
"1060","Not Higher Ed","Dian Fossey Gorilla Fund I","GA",3.63797880709171e-12,30718,756541,1.18431499677444e-16,3.63797880709171e-18,0.756541,0.030718,"Other"
"1061","Not Higher Ed","Digital Health Navigation Solutions, Llc","NC",29435.9,140036,737334,0.210202376531749,0.0294359,0.737334,0.140036,"Other"
"1062","Not Higher Ed","Digital Organizing Power-Building And Engagement Labs","CA",0,36447,517588,0,0,0.517588,0.036447,"Other"
"1063","Not Higher Ed","Dignify Therapeutics, Llc","NC",495070.75,705418,1402315,0.701811904431132,0.49507075,1.402315,0.705418,"Other"
"1064","Not Higher Ed","Dimagi, Inc.","MA",269773.35,469029,1328371,0.575174136354042,0.26977335,1.328371,0.469029,"Other"
"1065","Not Higher Ed","Dine' College","AZ",14602.75,73662,1158921,0.198239933751459,0.01460275,1.158921,0.073662,"Other"
"1066","Not Higher Ed","Diopter Technologies, Inc.","MA",16550.55,54885,255563,0.301549603716863,0.01655055,0.255563,0.054885,"Other"
"1067","Not Higher Ed","Directseq Biosciences, Inc.","NJ",95838.3,162579,444938,0.589487572195671,0.0958383,0.444938,0.162579,"Other"
"1068","Not Higher Ed","Discovery Collective, Inc.","NE",151352.5,242164,605410,0.625,0.1513525,0.60541,0.242164,"Other"
"1069","Not Higher Ed","Division Of Agriculture","AR",16649.4,97908,541724,0.170051476896679,0.0166494,0.541724,0.097908,"Other"
"1070","Not Higher Ed","Dna Medicine Institute","MA",314608.5,528018,1422730,0.595829119461836,0.3146085,1.42273,0.528018,"Other"
"1071","Not Higher Ed","Dnali Data Technologies, Inc.","NC",27250,72400,301000,0.376381215469613,0.02725,0.301,0.0724,"Other"
"1072","Not Higher Ed","Dnastar, Inc.","WI",110217.2,303497,1288532,0.363157461194015,0.1102172,1.288532,0.303497,"Other"
"1073","Not Higher Ed","Doheny Eye Institute","CA",369698.5,697903,2188030,0.529727626905172,0.3696985,2.18803,0.697903,"Other"
"1074","Not Higher Ed","Dolor Therapeutics, Llc","IL",0,27403,270249,0,0,0.270249,0.027403,"Other"
"1075","Not Higher Ed","Door Pharmaceuticals, Llc","IN",48941.3,79976,206898,0.611949834950485,0.0489413,0.206898,0.079976,"Other"
"1076","Not Higher Ed","Dorian Therapeutics, Inc.","CA",45250,190000,965000,0.238157894736842,0.04525,0.965,0.19,"Other"
"1077","Not Higher Ed","Doseoptics, Llc","NH",216540.55,346465,866163,0.624999783527918,0.21654055,0.866163,0.346465,"Other"
"1078","Not Higher Ed","Dotquant, Llc","WA",51050,81680,204200,0.625,0.05105,0.2042,0.08168,"Other"
"1079","Not Higher Ed","Doty Scientific, Inc.","SC",153205.05,273996,805273,0.55915068103184,0.15320505,0.805273,0.273996,"Other"
"1080","Not Higher Ed","Double S Instructional Systems","OR",23877.5,38204,95510,0.625,0.0238775,0.09551,0.038204,"Other"
"1081","Not Higher Ed","Dplexbio Inc.","WA",82500,132000,330000,0.625,0.0825,0.33,0.132,"Other"
"1082","Not Higher Ed","Dream Face Technologies, Llc","CO",4410.30000000002,179040,1164198,0.0246330428954425,0.00441030000000002,1.164198,0.17904,"Other"
"1083","Not Higher Ed","Drexel University","PA",1822999.15,2842100,6830724,0.641426814679287,1.82299915,6.830724,2.8421,"Other"
"1084","Not Higher Ed","Drinksavvy, Inc.","MA",140544.85,224872,562181,0.624999332953858,0.14054485,0.562181,0.224872,"Other"
"1085","Not Higher Ed","Drug Delivery Company, Llc, The","MD",0,138768,1667352,0,0,1.667352,0.138768,"Other"
"1086","Not Higher Ed","Dub Therapeutics Inc.","NY",32500,106216,933667,0.305980266626497,0.0325,0.933667,0.106216,"Other"
"1087","Not Higher Ed","Duke University","NC",13329738.4,20357591,49875596,0.654779752673094,13.3297384,49.875596,20.357591,"Duke University"
"1088","Not Higher Ed","Duo Oncology Inc","PA",0,46237,330592,0,0,0.330592,0.046237,"Other"
"1089","Not Higher Ed","Durametrix Llc","WI",16002.5,145871,865790,0.109703093829479,0.0160025,0.86579,0.145871,"Other"
"1090","Not Higher Ed","Dxdiscovery, Inc.","NV",11056.9,131704,804314,0.0839526514001094,0.0110569,0.804314,0.131704,"Other"
"1091","Not Higher Ed","Dynaflow, Inc.","MD",94615.25,116645,146865,0.811138497149471,0.09461525,0.146865,0.116645,"Other"
"1092","Not Higher Ed","Dynamicare Health, Inc.","MA",45928.15,285061,1594219,0.161116918834916,0.04592815,1.594219,0.285061,"Other"
"1093","Not Higher Ed","Dynamoid, Inc.","CA",22555.5,146667,827410,0.153787150483749,0.0225555,0.82741,0.146667,"Other"
"1094","Not Higher Ed","Dynocardia, Inc.","MA",235036.75,407359,1148815,0.576976941714802,0.23503675,1.148815,0.407359,"Other"
"1095","Not Higher Ed","E&E Bioclub Llc","IN",0,20810,260122,0,0,0.260122,0.02081,"Other"
"1096","Not Higher Ed","Early Is Good Inc.","IN",85401.9,174441,593594,0.489574698608699,0.0854019,0.593594,0.174441,"Other"
"1097","Not Higher Ed","Eastern Shoshone Tribe","WY",1438.5,55893,363030,0.0257366754334174,0.0014385,0.36303,0.055893,"Other"
"1098","Not Higher Ed","Echelon Biosciences, Inc.","UT",68560,109696,274240,0.625,0.06856,0.27424,0.109696,"Other"
"1099","Not Higher Ed","Eclipse Bioinnovations Inc","CA",49358.9,78974,197434,0.625001899359283,0.0493589,0.197434,0.078974,"Other"
"1100","Not Higher Ed","Eclipse Life Sciences, Inc.","NC",122766.95,196427,491067,0.625000381821236,0.12276695,0.491067,0.196427,"Other"
"1101","Not Higher Ed","Eclipse Orthopaedics, Llc","IN",184257.9,294813,737034,0.624999236804347,0.1842579,0.737034,0.294813,"Other"
"1102","Not Higher Ed","Ecog-Acrin Medical Research Foundation","PA",186837.75,4583011,47799695,0.0407674670647747,0.18683775,47.799695,4.583011,"Other"
"1103","Not Higher Ed","Eden Medical, Inc.","MN",19170.85,68500,328861,0.279866423357664,0.01917085,0.328861,0.0685,"Other"
"1104","Not Higher Ed","Edi Therapeutics Llc","NY",0,18000,358193,0,0,0.358193,0.018,"Other"
"1105","Not Higher Ed","Edify","CO",20980.75,55660,231195,0.376944843693856,0.02098075,0.231195,0.05566,"Other"
"1106","Not Higher Ed","Eduardo Mondlane University","",0,20695,691928,0,0,0.691928,0.020695,"Other"
"1107","Not Higher Ed","Education Development Center, Inc.","MA",0,10250,131875,0,0,0.131875,0.01025,"Other"
"1108","Not Higher Ed","Edvotek, Inc.","DC",125348.2,200557,501392,0.625000373958525,0.1253482,0.501392,0.200557,"Other"
"1109","Not Higher Ed","Eicosis, Llc","CA",171355.9,428389,1713554,0.400000700298094,0.1713559,1.713554,0.428389,"Other"
"1110","Not Higher Ed","Einsenca Inc.","DE",63417,218100,1031220,0.290770288858322,0.063417,1.03122,0.2181,"Other"
"1111","Not Higher Ed","Eko Devices, Inc.","CA",0,69524,966796,0,0,0.966796,0.069524,"Other"
"1112","Not Higher Ed","Electronic Biosciences, Inc.","CA",408070.85,523241,767801,0.779890815131077,0.40807085,0.767801,0.523241,"Other"
"1113","Not Higher Ed","Eleven Therapeutics Corp","CA",0,121445,1445770,0,0,1.44577,0.121445,"Other"
"1114","Not Higher Ed","Elimu Informatics, Inc.","CA",32165.05,71050,259233,0.452710063335679,0.03216505,0.259233,0.07105,"Other"
"1115","Not Higher Ed","Elixera, Inc.","CA",0,98340,869500,0,0,0.8695,0.09834,"Other"
"1116","Not Higher Ed","Ellison Institute, Llc","CA",0,24416,309065,0,0,0.309065,0.024416,"Other"
"1117","Not Higher Ed","Elsohly Laboratories, Inc.","MS",30714.15,52653,146259,0.583331434106319,0.03071415,0.146259,0.052653,"Other"
"1118","Not Higher Ed","Embiosys Inc.","MA",1240.8,28617,182508,0.0433588426459796,0.0012408,0.182508,0.028617,"Other"
"1119","Not Higher Ed","Embrient Inc","CA",195665,313064,782660,0.625,0.195665,0.78266,0.313064,"Other"
"1120","Not Higher Ed","Emitech, Inc.","MA",159130.55,254609,636523,0.62499970543068,0.15913055,0.636523,0.254609,"Other"
"1121","Not Higher Ed","Emma Pendleton Bradley Hospital","RI",399676.9,1496416,8483723,0.267089432350362,0.3996769,8.483723,1.496416,"Other"
"1122","Not Higher Ed","Emmune, Inc","FL",222675.2,434345,1411132,0.512668961309558,0.2226752,1.411132,0.434345,"Other"
"1123","Not Higher Ed","Emmyon, Inc.","MN",2799.25,124000,808005,0.0225745967741935,0.00279925,0.808005,0.124,"Other"
"1124","Not Higher Ed","Emocha Mobile Health, Inc.","MD",63658.15,330403,1778299,0.192668196112021,0.06365815,1.778299,0.330403,"Other"
"1125","Not Higher Ed","Emory University","GA",9702587.5,14647240,39536162,0.662417458852316,9.7025875,39.536162,14.64724,"Other"
"1126","Not Higher Ed","Empathy Rocks Inc","WA",36587.5,58540,146350,0.625,0.0365875,0.14635,0.05854,"Other"
"1127","Not Higher Ed","Emulate, Inc.","MA",61032,85680,164320,0.712324929971989,0.061032,0.16432,0.08568,"Other"
"1128","Not Higher Ed","En Solucion, Inc.","DE",146501.85,252087,703901,0.581155910459484,0.14650185,0.703901,0.252087,"Other"
"1129","Not Higher Ed","Enable Biosciences, Inc.","CA",161627.35,258604,646511,0.624999419962568,0.16162735,0.646511,0.258604,"Other"
"1130","Not Higher Ed","Enclear Therapies, Inc.","MA",72026.45,170432,656037,0.42261107069095,0.07202645,0.656037,0.170432,"Other"
"1131","Not Higher Ed","Encue Inc.","IL",19880.5,78238,389050,0.254102865615174,0.0198805,0.38905,0.078238,"Other"
"1132","Not Higher Ed","Endeavor Health Clinical Operations","IL",2278147.5,3302984,6896437,0.689724049526125,2.2781475,6.896437,3.302984,"Other"
"1133","Not Higher Ed","Endocrine Society","DC",0,8890,135000,0,0,0.135,0.00889,"Other"
"1134","Not Higher Ed","Endolynx Inc","NJ",24015.8,82682,391108,0.290459834063037,0.0240158,0.391108,0.082682,"Other"
"1135","Not Higher Ed","Endomet Biosciences, Inc","CA",166888.6,267022,667556,0.624999438248534,0.1668886,0.667556,0.267022,"Other"
"1136","Not Higher Ed","Endomimetics, Llc","AL",96715.5,233337,910810,0.414488486609496,0.0967155,0.91081,0.233337,"Other"
"1137","Not Higher Ed","Endotat Biotechnologies Llc","AZ",7.27595761418343e-12,42999,300001,1.69212251777563e-16,7.27595761418343e-18,0.300001,0.042999,"Other"
"1138","Not Higher Ed","Endotheia, Inc.","TN",151658.6,258215,710376,0.587334585519819,0.1516586,0.710376,0.258215,"Other"
"1139","Not Higher Ed","Enfuego Therapeutics Inc.","NC",79602.95,181250,677647,0.439188689655172,0.07960295,0.677647,0.18125,"Other"
"1140","Not Higher Ed","Engineering Resources Group, Inc.","FL",37668,169428,878400,0.222324527232807,0.037668,0.8784,0.169428,"Other"
"1141","Not Higher Ed","Enspired Solutions Inc.","MI",27891.4,46186,121964,0.603892954574979,0.0278914,0.121964,0.046186,"Other"
